"",Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
26,2851,8.12,-0.4,Nélson Carlos FERREIRA JÚNIOR,1973,BRA,2,Praha (CZE),10 JUN 1997,1166
27,2851,8.12,0.1,Cheikh Tidiane TOURE,25 JAN 1970,SEN,2,Torino (ITA),24 JUN 1997,1164
28,2851,8.12,1.2,Andrey IGNATOV,03 FEB 1968,RUS,1,Tula (RUS),09 JUL 1997,1164
29,2851,8.12,0.8,Kevin DILWORTH,14 FEB 1974,USA,1,Funchal (POR),12 JUL 1997,1164
30,2851,8.12,0.0,Kirill SOSUNOV,01 NOV 1975,RUS,5,"Stade Louis II, Monaco (MON)",16 AUG 1997,1164
31,2851,8.12,0.4,Cheikh Tidiane TOURE,25 JAN 1970,SEN,2,Lisboa (POR),20 JUN 1998,1164
32,2851,8.12,1.5,Yago LAMELA,24 JUL 1977,ESP,1,Lisboa (POR),17 JUL 1998,1164
33,2851,8.12,0.7,Luis Felipe MÉLIZ,11 AUG 1979,CUB,2,La Habana (CUB),14 MAY 1999,1164
34,2851,8.12,-1.2,Joan Lino MARTÍNEZ,17 JAN 1978,CUB,1,San Felipe (VEN),28 MAY 1999,1171
35,2851,8.12,2.0,Savanté STRINGFELLOW,06 NOV 1978,USA,3,"Boise, ID (USA)",03 JUN 1999,1164
36,2851,8.12,1.4,Emmanuel BANGUÉ,21 JUL 1971,FRA,1,Paris (FRA),04 JUN 1999,1164
37,2851,8.12,-0.7,Mohamed Hassine MERSAL HATEM,20 JAN 1975,EGY,4,Torino (ITA),24 JUN 1999,1168
38,2851,8.12,-1.4,Erick WALDER,05 NOV 1971,USA,1,St-Denis (FRA),03 JUL 1999,1172
39,2851,8.12,1.3,Ian LOWE,23 FEB 1973,CAN,2,"Flagstaff, AZ (USA)",19 JUL 1999,1164
40,2851,8.12,1.3,Daisuke WATANABE,29 MAY 1975,JPN,1,Sapporo (JPN),25 JUL 1999,1164
41,2851,8.12,0.1,Kareem STREETE-THOMPSON,30 MAR 1973,CAY,2,Winnipeg (CAN),25 JUL 1999,1164
42,2851,8.12,0.4,Kader KLOUCHI,01 JUN 1969,FRA,2,Montauban (FRA),07 AUG 1999,1164
43,2851,8.12,0.5,Dwight PHILLIPS,01 OCT 1977,USA,2,"Durham, NC (USA)",31 MAY 2000,1164
44,2851,8.12,0.5,James BECKFORD,09 JAN 1975,JAM,4,Jena (GER),03 JUN 2000,1164
45,2851,8.12,1.2,Kareem STREETE-THOMPSON,30 MAR 1973,CAY,5,Jena (GER),03 JUN 2000,1164
46,2851,8.12,0.8,Kareem STREETE-THOMPSON,30 MAR 1973,CAY,4,Torino (ITA),10 JUN 2000,1164
47,2851,8.12,0.2,Mohamed Hassine MERSAL HATEM,20 JAN 1975,EGY,5,Torino (ITA),10 JUN 2000,1164
48,2851,8.12,-0.1,Bogdan ŢĂRUŞ,01 AUG 1975,ROU,1,Bucureşti (ROU),24 JUN 2000,1164
49,2851,8.12,1.9,Danil BURKENYA,20 JUL 1978,RUS,1,Tula (RUS),25 JUL 2000,1164
50,2851,8.12,1.7,Yago LAMELA,24 JUL 1977,ESP,1,Oviedo (ESP),20 AUG 2000,1164
51,2851,8.12,0.4,Kirill SOSUNOV,01 NOV 1975,RUS,3,Yokohama (JPN),09 SEP 2000,1164
52,2851,8.12,0.1,Darvis PATTON,04 DEC 1977,USA,1,"Arlington, TX (USA)",31 MAR 2001,1164
53,2851,8.12,1.8,Vitaliy SHKURLATOV,25 MAY 1979,RUS,3,Chania (GRE),04 JUN 2001,1164
54,2851,8.12,-0.8,James BECKFORD,09 JAN 1975,JAM,1,Kassel (GER),13 JUN 2001,1168
55,2851,8.12,1.8,Luka ARAČIĆ,13 MAR 1981,CRO,1,Nicosia (CYP),23 JUN 2001,1164
56,2851,8.12,,Yahya BERRABAH,13 OCT 1981,MAR,1,Casablanca (MAR),30 JUN 2001,1164
57,2851,8.12,0.5,Gregor CANKAR,25 JAN 1975,SLO,1,Maribor (SLO),08 JUL 2001,1164
58,2851,8.12,1.4,Ahmed Fayez AL DOSARI,03 JUL 1985,KSA,1,Qatif (KSA),27 MAR 2002,1164
59,2851,8.12,-0.6,Walter DAVIS,02 JUL 1979,USA,1,"Austin, TX (USA)",05 APR 2002,1167
60,2851,8.12,1.5,Tyrone WARD,12 MAY 1980,USA,1,"San Luis Obispo, CA (USA)",04 MAY 2002,1164
61,2851,8.12,,Danil BURKENYA,20 JUL 1978,RUS,1,Moskva (RUS),17 MAY 2002,1164
62,2851,8.12,1.7,Yago LAMELA,24 JUL 1977,ESP,1,Valencia (ESP),20 JUN 2002,1164
63,2851,8.12,1.7,Yann DOMENECH,17 MAR 1979,FRA,1,Mulhouse (FRA),02 JUL 2002,1164
64,2851,8.12,1.5,Petar DACHEV,15 JUN 1979,BUL,1,Plovdiv (BUL),07 JUL 2002,1164
65,2851,8.12,,Vladimir MALYAVIN,04 MAR 1973,RUS,3,Cheboksary (RUS),14 JUL 2002,1164
66,2851,8.12,0.6,Ignisious GAISAH,20 JUL 1983,GHA,1,Hilversum (NED),08 SEP 2002,1164
67,2851,8.12,0.6,Dimitrios SERELIS,05 MAY 1980,GRE,5,Trikala (GRE),24 JUN 2003,1164
68,2851,8.12,1.1,Abdulrahman AL NUBI,17 OCT 1979,QAT,1,Debrecen (HUN),11 JUL 2003,1164
69,2851,8.12,1.3,Nicola TRENTIN,20 JUN 1974,ITA,2,Malles Venosta (ITA),12 JUL 2003,1164
70,2851,8.12,0.0,Dănuţ SIMION,25 JAN 1983,ROU,2,Bucureşti (ROU),09 AUG 2003,1164
71,2851,8.12,0.6,Andrey BRAGIN,20 SEP 1978,RUS,3,Tula (RUS),10 AUG 2003,1164
72,2851,8.12,-0.5,Dwight PHILLIPS,01 OCT 1977,USA,2q1,"Stade de France, Paris-St-Denis (FRA)",27 AUG 2003,1167
73,2851,8.12,2.0,Mohamed Salman AL KHUWALIDI,19 JUN 1981,KSA,1,Qatif (KSA),25 FEB 2004,1164
74,2851,8.12,-0.8,Yahya BERRABAH,13 OCT 1981,MAR,1,Casablanca (MAR),08 MAY 2004,1168
75,2851,8.12,0.9,Ndiss Kaba BADJI,21 SEP 1983,SEN,1,Dakar (SEN),20 MAY 2004,1164
76,2851,8.12,1.9,Vitaliy SHKURLATOV,25 MAY 1979,RUS,4,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2004,1164
77,2851,8.12,1.9,Irving SALADINO,23 JAN 1983,PAN,1,Bogotá (COL),10 JUL 2004,1164
78,2851,8.12,1.3,Emmanuel BANGUÉ,21 JUL 1971,FRA,4,Sotteville-lès-Rouen (FRA),18 JUL 2004,1164
79,2851,8.12,0.0,Godfrey Khotso MOKOENA,06 MAR 1985,RSA,1,Potchefstroom (RSA),04 FEB 2005,1164
80,2851,8.12,0.2,Irving SALADINO,23 JAN 1983,PAN,1,Huelva (ESP),07 JUN 2005,1164
81,2851,8.12,0.8,Salim SDIRI,26 OCT 1978,FRA,1,Pierre Bénite (FRA),10 JUN 2005,1164
82,2851,8.12,0.9,Arnaud CASQUETTE,16 APR 1978,MRI,2,Pierre Bénite (FRA),10 JUN 2005,1164
83,2851,8.12,0.8,Dănuţ SIMION,25 JAN 1983,ROU,1,"Steigerwaldstadion, Erfurt (GER)",16 JUL 2005,1164
84,2851,8.12,0.6,Dimitrios DIAMANTARAS,18 JUL 1984,GRE,2,Sparti (GRE),27 JUL 2005,1164
85,2851,8.12,1.7,Fabrice LAPIERRE,17 OCT 1983,AUS,1,Sydney (AUS),05 FEB 2006,1164
86,2851,8.12,0.4,Brian JOHNSON,05 MAR 1980,USA,2,Villeneuve d'Ascq (FRA),09 JUN 2006,1164
87,2851,8.12,-0.2,Vitaliy SHKURLATOV,25 MAY 1979,RUS,3,Tula (RUS),13 JUN 2006,1165
88,2851,8.12,0.8,Louis TSATOUMAS,12 FEB 1982,GRE,4,Paris (FRA),08 JUL 2006,1164
89,2851,8.12,0.3,Louis TSATOUMAS,12 FEB 1982,GRE,5,"Stadio Olimpico, Roma (ITA)",14 JUL 2006,1164
90,2851,8.12,1.5,Oleksiy LUKASHEVYCH,11 JAN 1977,UKR,3,"Ullevi Stadium, Göteborg (SWE)",08 AUG 2006,1164
91,2851,8.12,0.6,Mohamed Salman AL KHUWALIDI,19 JUN 1981,KSA,3,"Boudewijnstadion, Bruxelles (BEL)",25 AUG 2006,1164
92,2851,8.12,2.0,Oleksiy LUKASHEVYCH,11 JAN 1977,UKR,4,Rieti (ITA),27 AUG 2006,1164
93,2851,8.12,0.6,Andrew HOWE,12 MAY 1985,ITA,2,"Olympic Stadium, Athina (GRE)",16 SEP 2006,1164
94,2851,8.12,2.0,Nils WINTER,27 MAR 1977,GER,1,Bad Camberg (GER),03 JUN 2007,1164
95,2851,8.12,1.1,Chris TOMLINSON,15 SEP 1981,GBR,1,Villeneuve d'Ascq (FRA),08 JUN 2007,1164
96,2851,8.12,1.1,Chris NOFFKE,06 JAN 1988,AUS,2,Nuoro (ITA),11 JUL 2007,1164
97,2851,8.12,-0.3,Andrew HOWE,12 MAY 1985,ITA,1,"Stadio Olimpico, Roma (ITA)",13 JUL 2007,1165
98,2851,8.12,0.0,Chris TOMLINSON,15 SEP 1981,GBR,4,Rethymno (GRE),18 JUL 2007,1164
99,2851,8.12,-0.1,James BECKFORD,09 JAN 1975,JAM,1,Malles Venosta (ITA),04 AUG 2007,1164
0,2851,8.12,0.5,Ahmed Fayez MARZOUK,06 SEP 1976,KSA,3q2,"Yanmar Stadium Nagai, Osaka (JPN)",29 AUG 2007,1164
1,2851,8.12,0.1,Godfrey Khotso MOKOENA,06 MAR 1985,RSA,3,"Gottlieb-Daimler Stadion, Stuttgart (GER)",23 SEP 2007,1164
2,2851,8.12,0.5,Brian JOHNSON,05 MAR 1980,USA,5,"Bislett Stadion, Oslo (NOR)",06 JUN 2008,1164
3,2851,8.12,1.0,Sebastian BAYER,11 JUN 1986,GER,3f2,Bad Langensalza (GER),07 JUN 2008,1164
4,2851,8.12,2.0,Boris BOZHINOV,08 JAN 1985,BUL,1,Argos Orestiko (GRE),19 JUL 2008,1164
5,2851,8.12,0.3,Luis Felipe MÉLIZ,11 AUG 1979,ESP,3,Rieti (ITA),07 SEP 2008,1164
6,2851,8.12,0.0,Mitchell WATT,25 MAR 1988,AUS,1,Gold Coast (AUS),20 JUN 2009,1164
7,2851,8.12,-0.3,Mitchell WATT,25 MAR 1988,AUS,5,"Stadio Olimpico, Roma (ITA)",10 JUL 2009,1165
8,2851,8.12,1.0,Oleksandr SOLDATKIN,26 APR 1986,UKR,2,Dakar (SEN),24 APR 2010,1164
9,2851,8.12,1.8,Zhenwei YU,18 MAR 1986,CHN,1,Bengaluru (IND),05 JUN 2010,1164
10,2851,8.12,1.8,Chris PHIPPS,14 SEP 1990,USA,3,"Drake Stadium, Des Moines, IA (USA)",27 JUN 2010,1164
11,2851,8.12,1.3,Jinzhe LI,01 SEP 1989,CHN,,"Hayward Field, Eugene, OR (USA)",03 JUL 2010,1164
12,2851,8.12,1.0,Chris NOFFKE,06 JAN 1988,AUS,2,Nuoro (ITA),14 JUL 2010,1164
13,2851,8.12,-1.7,Godfrey Khotso MOKOENA,06 MAR 1985,RSA,1q2,"Nyayo National Stadium, Nairobi (KEN)",28 JUL 2010,1174
14,2851,8.12,1.2,Michel TORNÉUS,26 MAY 1986,SWE,4q2,"Estadio Olímpico, Barcelona (ESP)",30 JUL 2010,1164
15,2851,8.12,0.2,Mauro Vinicius DA SILVA,26 DEC 1986,BRA,1,São Paulo (BRA),30 JUL 2010,1164
16,2851,8.12,-0.1,Andrew HOWE,12 MAY 1985,ITA,5,"Estadio Olímpico, Barcelona (ESP)",01 AUG 2010,1164
17,2851,8.12,0.9,Jinzhe LI,01 SEP 1989,CHN,2,Jinan (CHN),07 AUG 2010,1164
18,2851,8.12,0.4,Ignisious GAISAH,20 JUL 1983,GHA,3,New Delhi (IND),09 OCT 2010,1164
19,2851,8.12,-0.2,Ignisious GAISAH,20 JUL 1983,GHA,3,"Shanghai Stadium, Shanghai (CHN)",15 MAY 2011,1165
20,2851,8.12,1.1,Kafétien GOMIS,23 MAR 1980,FRA,1,Pierre Bénite (FRA),10 JUN 2011,1164
21,2851,8.12,1.8,Chris TOMLINSON,15 SEP 1981,GBR,3,"Olympiastadion, Stockholm (SWE)",18 JUN 2011,1164
22,2851,8.12,2.0,Robert CROWTHER,02 AUG 1987,AUS,4,"Olympiastadion, Stockholm (SWE)",29 JUL 2011,1164
23,2851,8.12,1.9,Frederic ERIN,23 APR 1980,FRA,1,Nouméa (FRA),07 SEP 2011,1164
24,2851,8.12,-1.0,Zhaodan JIANG,12 SEP 1989,CHN,1,Sanya (CHN),25 SEP 2011,1170
25,2851,8.12,0.0,Vardan PAHLEVANYAN,27 FEB 1988,ARM,1,Tbilisi (GEO),20 MAY 2012,1164
26,2851,8.12,1.7,Boleslav SKHIRTLADZE,14 JUN 1987,GEO,1,Tel Aviv (ISR),30 MAY 2012,1164
27,2851,8.12,1.4,Marcin STARZAK,20 OCT 1985,POL,1,Bilbao (ESP),03 JUN 2012,1164
28,2851,8.12,-0.8,Zarck VISSER,15 SEP 1989,RSA,1,Rhede (GER),07 JUN 2012,1168
29,2851,8.12,0.5,Greg RUTHERFORD,17 NOV 1986,GBR,1,Birmingham (GBR),23 JUN 2012,1164
30,2851,8.12,1.1,Christian TAYLOR,18 JUN 1990,USA,4,"Hayward Field, Eugene, OR (USA)",24 JUN 2012,1164
31,2851,8.12,0.1,Mitchell WATT,25 MAR 1988,AUS,2,"Stade Louis II, Monaco (MON)",20 JUL 2012,1164
32,2851,8.12,-0.2,Will CLAYE,13 JUN 1991,USA,3,"Olympic Stadium, London (GBR)",04 AUG 2012,1165
33,2851,8.12,1.6,Tyron STEWART,08 JUL 1989,USA,1,"Chula Vista, CA (USA)",13 JUN 2013,1164
34,2851,8.12,1.5,Louis TSATOUMAS,12 FEB 1982,GRE,,Göteborg (SWE),15 JUN 2013,1164
35,2851,8.12,0.8,Louis TSATOUMAS,12 FEB 1982,GRE,2,"International Stadium, Gateshead (GBR)",22 JUN 2013,1164
36,2851,8.12,1.7,Sergey POLYANSKIY,29 OCT 1989,RUS,1q1,"Central Stadium, Kazan (RUS)",11 JUL 2013,1164
37,2851,8.12,0.9,Jeff HENDERSON,19 FEB 1989,USA,1,"Walnut, CA (USA)",19 APR 2014,1164
38,2851,8.12,1.2,Michael HARTFIELD,29 MAR 1990,USA,3,Baie Mahault (FRA),10 MAY 2014,1164
39,2851,8.12,-0.4,Zarck VISSER,15 SEP 1989,RSA,2,"Hampden Park, Glasgow (GBR)",30 JUL 2014,1166
40,2851,8.12,0.9,Changzhou HUANG,20 AUG 1994,CHN,2,Beijing (CHN),27 AUG 2014,1164
41,2851,8.12,0.9,Ruswahl SAMAAI,25 SEP 1991,RSA,1,Germiston (RSA),28 MAR 2015,1164
42,2851,8.12,1.7,Alexsandro MELO,26 SEP 1995,BRA,1,São Paulo (BRA),04 APR 2015,1164
43,2851,8.12,0.0,Maykel MASSÓ,08 MAY 1999,CUB,1,La Habana (CUB),09 MAY 2015,1164
44,2851,8.12,0.2,Fabian HEINLE,14 MAY 1994,GER,1f1,Weinheim (GER),30 MAY 2015,1164
45,2851,8.12,0.4,Jianan WANG,27 AUG 1996,CHN,1q1,"National Stadium, Beijing (CHN)",24 AUG 2015,1164
46,2851,8.12,0.4,Ming Tai CHAN,30 JAN 1995,HKG,1,Hong Kong (HKG),07 MAY 2016,1164
47,2851,8.12,0.4,Changzhou HUANG,20 AUG 1994,CHN,2,"National Stadium, Beijing (CHN)",18 MAY 2016,1164
48,2851,8.12,1.0,Vasiliy KOPEYKIN,09 MAR 1988,RUS,1,Sochi (RUS),26 MAY 2016,1164
49,2851,8.12,-1.0,Mikese MORSE,30 OCT 1987,USA,1,"Miramar, FL (USA)",12 JUN 2016,1170
50,2851,8.12,2.0,Damarcus SIMPSON,14 JUL 1993,USA,8,"Hayward Field, Eugene, OR (USA)",03 JUL 2016,1164
51,2851,8.12,1.4,Rudon BASTIAN,13 JAN 1987,BAH,1,"Jacksonville, FL (USA)",09 JUL 2016,1164
52,2851,8.12,0.1,Luvo MANYONGA,08 JAN 1991,RSA,3q1,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1164
53,2851,8.12,0.0,Juan Miguel ECHEVARRÍA,11 AUG 1998,CUB,1,La Habana (CUB),27 MAY 2017,1164
54,2851,8.12,0.0,Corey CRAWFORD,12 DEC 1991,USA,1,"Mesa, AZ (USA)",10 JUN 2017,1164
55,2851,8.12,0.5,Luvo MANYONGA,08 JAN 1991,RSA,3q1,"Olympic Stadium, London (GBR)",04 AUG 2017,1164
56,2851,8.12,-0.7,Jarrion LAWSON,06 MAY 1994,USA,3,"Letzigrund, Zürich (SUI)",24 AUG 2017,1168
57,2851,8.12,0.2,Jianan WANG,27 AUG 1996,CHN,3,Tianjin (CHN),06 SEP 2017,1164
58,2851,8.12,-0.7,Cheswill JOHNSON,30 SEP 1997,RSA,2,Paarl (RSA),22 MAR 2018,1168
59,2851,8.12,-0.1,Tajay GAYLE,02 AUG 1996,JAM,4,Gold Coast (AUS),11 APR 2018,1164
60,2851,8.12,0.8,Damarcus SIMPSON,14 JUL 1993,USA,,"Palo Alto, CA (USA)",12 MAY 2018,1164
61,2851,8.12,0.7,Paulo Sérgio OLIVEIRA,01 JUN 1993,BRA,2,Cochabamba (BOL),05 JUN 2018,1164
62,2851,8.12,0.0,Maikel Yorges VIDAL,06 JAN 2000,CUB,1,La Habana (CUB),08 JUN 2018,1164
63,2851,8.12,1.0,Marquis DENDY,17 NOV 1992,USA,7,"Olympic Stadium, London (GBR)",22 JUL 2018,1164
64,2851,8.12,0.4,Alexsandro MELO,26 SEP 1995,BRA,,"CNDA, Bragança Paulista (BRA)",28 APR 2019,1164
65,2851,8.12,1.2,Emanuel ARCHIBALD,09 SEP 1994,GUY,1,Kingston (JAM),11 MAY 2019,1164
66,2851,8.12,1.3,Darcy ROPER,31 MAR 1998,AUS,4,La Chaux-de-Fonds (SUI),30 JUN 2019,1164
67,2851,8.12,1.2,Ja'Mari WARD,21 MAR 1998,USA,1,"Drake Stadium, Des Moines, IA (USA)",28 JUL 2019,1164
68,2851,8.12,1.7,Koki FUJIHARA,31 MAY 2002,JPN,1,Okinawa (JPN),05 AUG 2019,1164
69,2851,8.12,-0.7,Jeff HENDERSON,19 FEB 1989,USA,1q2,"Khalifa International Stadium, Doha (QAT)",27 SEP 2019,1168
70,2851,8.12,0.4,Changzhou HUANG,20 AUG 1994,CHN,2,"Five Rings Sports Center, Wuhan (CHN)",24 OCT 2019,1164
71,2851,8.12,1.4,Filippo RANDAZZO,27 APR 1996,ITA,1,"Centro Sportivo Fontanassa, Savona (ITA)",16 JUL 2020,1164
72,2851,8.12,1.2,Marquise GOODWIN,19 NOV 1990,USA,1,"Ansin Sports Complex, Miramar, FL (USA)",27 MAR 2021,1164
73,2851,8.12,1.1,Lester Alcides LESCAY GAY,15 OCT 2001,CUB,2,"Estadio Panamericano, La Habana (CUB)",29 MAY 2021,1164
74,2851,8.12,2.0,Maximilian ENTHOLZNER,18 AUG 1994,GER,2,Castellón (ESP),29 JUN 2021,1164
75,2851,8.12,0.4,Erwan KONATE,18 APR 2003,FRA,1,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",20 AUG 2021,1164
76,2851,8.12,-1.0,Jovan VAN VUUREN,17 JUL 1996,RSA,1,"McArthur Stadium, Potchefstroom (RSA)",06 APR 2022,1170
77,2851,8.12,0.7,William WILLIAMS,31 JAN 1995,USA,1,"Cushing Stadium, College Station, TX (USA)",30 APR 2022,1164
78,2851,8.12,0.6,Chenlong YUAN,04 JAN 2002,CHN,1,Nanjing (CHN),05 JUN 2022,1164
79,2851,8.12,0.1,Simon EHAMMER,07 FEB 2000,SUI,1,"Maria-Theresien-Straße, Innsbruck (AUT)",11 JUN 2022,1164
80,2851,8.12,1.4,Hiromichi YOSHIDA,08 AUG 1999,JPN,1,"Universiade Commemorative Stadium, Kobe (JPN)",02 AUG 2022,1164
81,2851,8.12,0.0,Jeswin ALDRIN,24 DEC 2001,IND,1,"Lindaplatz, Schaan (LIE)",11 SEP 2022,1164
82,2851,8.12,1.9,Weslley BERALDO,11 MAR 1999,BRA,1f1,"Centro de Atletismo Professor Oswaldo Terra, Sao Bernardo do Campo (BRA)",11 FEB 2023,1164
83,2851,8.12,0.3,Thapelo MONAIWA,18 FEB 1998,BOT,1,"Bestmed Tuks Stadium, Pretoria (RSA)",12 APR 2023,1164
84,2851,8.12,-0.1,Yu-Tang LIN,11 MAY 2000,TPE,1,"Yanmar Stadium Nagai, Osaka (JPN)",06 MAY 2023,1164
85,2851,8.12,0.0,Simon EHAMMER,07 FEB 2000,SUI,1,"Stadion Schützenmatte, Basel (SUI)",13 MAY 2023,1164
86,2851,8.12,1.8,Tajay GAYLE,02 AUG 1996,JAM,1,"National Stadium, Kingston (JAM)",27 MAY 2023,1164
87,2851,8.12,1.0,Tom CAMPAGNE,14 NOV 2000,FRA,1,"Stade Municipal, Pezenas (FRA)",10 JUN 2023,1164
88,3089,8.11,,Bo ROBERSON,23 JUL 1935,USA,2,"Stadio Olimpico, Roma (ITA)",02 SEP 1960,1162
89,3089,8.11,1.1,Andrzej STALMACH,01 MAY 1942,POL,1,Chorzów (POL),17 AUG 1968,1162
90,3089,8.11,,William REA,02 FEB 1952,AUT,1,"Pittsburgh, PA (USA)",03 MAY 1972,1162
91,3089,8.11,,James MCALISTER,05 SEP 1951,USA,1,"Modesto, CA (USA)",26 MAY 1973,1162
92,3089,8.11,,Jacques ROUSSEAU,10 MAR 1951,FRA,2,Colombes (FRA),21 JUL 1973,1162
93,3089,8.11,,Valeriy PODLUZHNIY,22 AUG 1952,URS,1,Oslo (NOR),04 AUG 1973,1162
94,3089,8.11,1.3,Jerry HERNDON,12 MAR 1955,USA,3,"Modesto, CA (USA)",25 MAY 1974,1162
95,3089,8.11,0.0,Randy WILLIAMS,23 AUG 1953,USA,2,"Olympic Stadium, Montréal (CAN)",29 JUL 1976,1162
96,3089,8.11,,Charlton EHIZUELEN,30 NOV 1953,NGR,1,"Carbondale, IL (USA)",15 APR 1977,1162
97,3089,8.11,,Nenad STEKIĆ,07 MAR 1951,YUG,1,Celje (SLO),06 JUN 1977,1162
98,3089,8.11,,David GIRALT,28 JUN 1959,CUB,1,Praha (TCH),21 JUN 1977,1162
99,3089,8.11,,Charlton EHIZUELEN,30 NOV 1953,NGR,3,"Modesto, CA (USA)",20 MAY 1978,1162
0,3089,8.11,,Grzegorz CYBULSKI,23 NOV 1951,POL,1,Tarnów (POL),28 MAY 1978,1162
1,3089,8.11,,Jacques ROUSSEAU,10 MAR 1951,FRA,1,Fürth (GER),10 JUN 1978,1162
2,3089,8.11,,Larry MYRICKS,10 MAR 1956,USA,1,"Champaign, IL (USA)",01 JUN 1979,1162
3,3089,8.11,,Lutz DOMBROWSKI,25 JUN 1959,GDR,1,Karl Marx Stadt (GDR),12 AUG 1979,1162
4,3089,8.11,,Larry MYRICKS,10 MAR 1956,USA,1,Pescara (ITA),13 AUG 1979,1162
5,3089,8.11,,Carl LEWIS,01 JUL 1961,USA,,"Austin, TX (USA)",06 JUN 1980,1162
6,3089,8.11,1.4,Nenad STEKIĆ,07 MAR 1951,YUG,1,Sofia (BUL),14 JUN 1980,1162
7,3089,8.11,,Greg ARTIS,24 SEP 1959,USA,1,"Murfreesboro, TN (USA)",17 APR 1981,1162
8,3089,8.11,,Willie BANKS,11 MAR 1956,USA,1,Lausanne (SUI),14 JUL 1981,1162
9,3089,8.11,0.9,Yuhuang LIU,25 JUL 1959,CHN,2,Bucureşti (ROU),24 JUL 1981,1162
10,3089,8.11,0.2,Stanisław JASKULKA,25 AUG 1958,POL,1,Zabrze (POL),06 AUG 1981,1162
11,3089,8.11,0.0,Gary HONEY,26 JUL 1959,AUS,2,"Stadio Olimpico, Roma (ITA)",04 SEP 1981,1162
12,3089,8.11,,Larry MYRICKS,10 MAR 1956,USA,1,London (GBR),11 SEP 1981,1162
13,3089,8.11,0.0,Atanas ATANASOV,07 OCT 1956,BUL,1,Sarajevo (BIH),19 SEP 1981,1162
14,3089,8.11,,Nenad STEKIĆ,07 MAR 1951,YUG,1,Caorle (ITA),03 JUL 1982,1162
15,3089,8.11,,Jason GRIMES,10 SEP 1959,USA,,"Indianapolis, IN (USA)",24 JUL 1982,1162
16,3089,8.11,,Jason GRIMES,10 SEP 1959,USA,1,Bern (SUI),14 AUG 1982,1162
17,3089,8.11,,Jason GRIMES,10 SEP 1959,USA,3,Zürich (SUI),18 AUG 1982,1162
18,3089,8.11,,Larry MYRICKS,10 MAR 1956,USA,,"Indianapolis, IN (USA)",19 JUN 1983,1162
19,3089,8.11,0.0,Nenad STEKIĆ,07 MAR 1951,YUG,1,Beograd (SRB),22 JUL 1983,1162
20,3089,8.11,0.8,Yussuf ALLI,28 JUL 1960,NGR,2q2,"Olympiastadion, Helsinki (FIN)",09 AUG 1983,1162
21,3089,8.11,,Jaime JEFFERSON,17 JAN 1962,CUB,2,Rieti (ITA),02 SEP 1984,1162
22,3089,8.11,,Yuriy KHARITONOV,23 JUL 1959,URS,4,Donetsk (URS),07 SEP 1984,1162
23,3089,8.11,1.8,Stanisław JASKULKA,25 AUG 1958,POL,1,Warszawa (POL),19 JUN 1985,1162
24,3089,8.11,,Igor ALEKSANDROV,06 DEC 1957,URS,1,Leningrad (URS),22 JUN 1985,1162
25,3089,8.11,0.1,Vladimir SHABANOV,1958,URS,3,Vilnius (LTU),07 JUL 1985,1162
26,3089,8.11,,László SZALMA,21 OCT 1957,HUN,3,"Stadio Olimpico, Roma (ITA)",07 SEP 1985,1162
27,3089,8.11,0.7,Lutz DOMBROWSKI,25 JUN 1959,GDR,4,Dresden (GER),03 JUL 1986,1162
28,3089,8.11,1.9,Yuriy SHARAPANYUK,24 APR 1962,URS,2,Poltava (URS),20 JUL 1986,1162
29,3089,8.11,1.6,Sergey KARGIN,03 JUL 1962,URS,4,Bryansk (URS),19 JUL 1987,1162
30,3089,8.11,-0.3,Vladimir AMIDZHINOV,07 SEP 1963,BUL,7,"Stadio Olimpico, Roma (ITA)",05 SEP 1987,1163
31,3089,8.11,0.2,Sergey ZAOZERSKIY,27 JAN 1964,URS,1,Zhytomyr (URS),09 SEP 1987,1162
32,3089,8.11,0.7,Vakhtang MINASHVILI,09 JUN 1963,URS,1,Baku (AZE),13 SEP 1987,1162
33,3089,8.11,1.8,André ESTER,27 APR 1965,USA,4,"Eugene, OR (USA)",03 JUN 1988,1162
34,3089,8.11,1.6,Igor KHARITONOV,07 DEC 1962,URS,1,Baku (AZE),11 SEP 1988,1162
35,3089,8.11,-0.5,Mike POWELL,10 NOV 1963,USA,3f1,"Stade Olympique de la Pontaise, Lausanne (SUI)",27 JUN 1989,1165
36,3089,8.11,-0.1,Andrey IGNATOV,03 FEB 1968,URS,1,Kiev (URS),06 JUL 1990,1162
37,3089,8.11,0.8,André MÜLLER,15 NOV 1970,GDR,1,Dresden (GER),19 AUG 1990,1162
38,3089,8.11,,Gordon LAINE,24 FEB 1958,USA,2,"New York, NY (USA)",20 JUL 1991,1162
39,3089,8.11,,Joe GREENE,17 FEB 1967,USA,3,Rieti (ITA),06 SEP 1991,1162
40,3089,8.11,1.0,Larry MYRICKS,10 MAR 1956,USA,,"Walnut, CA (USA)",18 APR 1992,1162
41,3089,8.11,1.4,Keith HOLLEY,08 NOV 1969,USA,1,"Raleigh, NC (USA)",18 APR 1992,1162
